number of characters,length of case,case,expected value
11,4,[2. 6. 5. 5.],14641.0
11,4,[2. 6. 5. 6.],14641.0
11,4,[2. 6. 5. 7.],14641.0
11,4,[2. 6. 5. 8.],14641.0
11,4,[2. 6. 5. 9.],14641.0
11,4,[ 2.  6.  5. 10.],14641.0
11,4,[2. 6. 6. 0.],14641.0
11,4,[2. 6. 6. 1.],14641.0
11,4,[2. 6. 6. 2.],14652.0
11,4,[2. 6. 6. 3.],14641.0
11,4,[2. 6. 6. 4.],14641.0
11,4,[2. 6. 6. 5.],14641.0
11,4,[2. 6. 6. 6.],14641.0
11,4,[2. 6. 6. 7.],14641.0
11,4,[2. 6. 6. 8.],14641.0
11,4,[2. 6. 6. 9.],14641.0
11,4,[ 2.  6.  6. 10.],14641.0
11,4,[2. 6. 7. 0.],14641.0
11,4,[2. 6. 7. 1.],14641.0
11,4,[2. 6. 7. 2.],14652.0
11,4,[2. 6. 7. 3.],14641.0
11,4,[2. 6. 7. 4.],14641.0
11,4,[2. 6. 7. 5.],14641.0
11,4,[2. 6. 7. 6.],14641.0
11,4,[2. 6. 7. 7.],14641.0
11,4,[2. 6. 7. 8.],14641.0
11,4,[2. 6. 7. 9.],14641.0
11,4,[ 2.  6.  7. 10.],14641.0
11,4,[2. 6. 8. 0.],14641.0
11,4,[2. 6. 8. 1.],14641.0
11,4,[2. 6. 8. 2.],14652.0
11,4,[2. 6. 8. 3.],14641.0
11,4,[2. 6. 8. 4.],14641.0
11,4,[2. 6. 8. 5.],14641.0
11,4,[2. 6. 8. 6.],14641.0
11,4,[2. 6. 8. 7.],14641.0
11,4,[2. 6. 8. 8.],14641.0
11,4,[2. 6. 8. 9.],14641.0
11,4,[ 2.  6.  8. 10.],14641.0
11,4,[2. 6. 9. 0.],14641.0
11,4,[2. 6. 9. 1.],14641.0
11,4,[2. 6. 9. 2.],14652.0
11,4,[2. 6. 9. 3.],14641.0
11,4,[2. 6. 9. 4.],14641.0
11,4,[2. 6. 9. 5.],14641.0
11,4,[2. 6. 9. 6.],14641.0
11,4,[2. 6. 9. 7.],14641.0
11,4,[2. 6. 9. 8.],14641.0
11,4,[2. 6. 9. 9.],14641.0
11,4,[ 2.  6.  9. 10.],14641.0
11,4,[ 2.  6. 10.  0.],14641.0
11,4,[ 2.  6. 10.  1.],14641.0
11,4,[ 2.  6. 10.  2.],14652.0
11,4,[ 2.  6. 10.  3.],14641.0
11,4,[ 2.  6. 10.  4.],14641.0
11,4,[ 2.  6. 10.  5.],14641.0
11,4,[ 2.  6. 10.  6.],14641.0
11,4,[ 2.  6. 10.  7.],14641.0
11,4,[ 2.  6. 10.  8.],14641.0
11,4,[ 2.  6. 10.  9.],14641.0
11,4,[ 2.  6. 10. 10.],14641.0
11,4,[2. 7. 0. 0.],14641.0
11,4,[2. 7. 0. 1.],14641.0
11,4,[2. 7. 0. 2.],14652.0
11,4,[2. 7. 0. 3.],14641.0
11,4,[2. 7. 0. 4.],14641.0
11,4,[2. 7. 0. 5.],14641.0
11,4,[2. 7. 0. 6.],14641.0
11,4,[2. 7. 0. 7.],14641.0
11,4,[2. 7. 0. 8.],14641.0
11,4,[2. 7. 0. 9.],14641.0
11,4,[ 2.  7.  0. 10.],14641.0
11,4,[2. 7. 1. 0.],14641.0
11,4,[2. 7. 1. 1.],14641.0
11,4,[2. 7. 1. 2.],14652.0
11,4,[2. 7. 1. 3.],14641.0
11,4,[2. 7. 1. 4.],14641.0
11,4,[2. 7. 1. 5.],14641.0
11,4,[2. 7. 1. 6.],14641.0
11,4,[2. 7. 1. 7.],14641.0
11,4,[2. 7. 1. 8.],14641.0
11,4,[2. 7. 1. 9.],14641.0
11,4,[ 2.  7.  1. 10.],14641.0
11,4,[2. 7. 2. 0.],14652.0
11,4,[2. 7. 2. 1.],14652.0
11,4,[2. 7. 2. 2.],14663.0
11,4,[2. 7. 2. 3.],14652.0
11,4,[2. 7. 2. 4.],14652.0
11,4,[2. 7. 2. 5.],14652.0
11,4,[2. 7. 2. 6.],14652.0
11,4,[2. 7. 2. 7.],14762.0
11,4,[2. 7. 2. 8.],14652.0
11,4,[2. 7. 2. 9.],14652.0
11,4,[ 2.  7.  2. 10.],14652.0
11,4,[2. 7. 3. 0.],14641.0
11,4,[2. 7. 3. 1.],14641.0
11,4,[2. 7. 3. 2.],14652.0
11,4,[2. 7. 3. 3.],14641.0
11,4,[2. 7. 3. 4.],14641.0
11,4,[2. 7. 3. 5.],14641.0
11,4,[2. 7. 3. 6.],14641.0
11,4,[2. 7. 3. 7.],14641.0
11,4,[2. 7. 3. 8.],14641.0
11,4,[2. 7. 3. 9.],14641.0
11,4,[ 2.  7.  3. 10.],14641.0
11,4,[2. 7. 4. 0.],14641.0
11,4,[2. 7. 4. 1.],14641.0
11,4,[2. 7. 4. 2.],14652.0
11,4,[2. 7. 4. 3.],14641.0
11,4,[2. 7. 4. 4.],14641.0
11,4,[2. 7. 4. 5.],14641.0
11,4,[2. 7. 4. 6.],14641.0
11,4,[2. 7. 4. 7.],14641.0
11,4,[2. 7. 4. 8.],14641.0
11,4,[2. 7. 4. 9.],14641.0
11,4,[ 2.  7.  4. 10.],14641.0
11,4,[2. 7. 5. 0.],14641.0
11,4,[2. 7. 5. 1.],14641.0
11,4,[2. 7. 5. 2.],14652.0
11,4,[2. 7. 5. 3.],14641.0
11,4,[2. 7. 5. 4.],14641.0
11,4,[2. 7. 5. 5.],14641.0
11,4,[2. 7. 5. 6.],14641.0
11,4,[2. 7. 5. 7.],14641.0
11,4,[2. 7. 5. 8.],14641.0
11,4,[2. 7. 5. 9.],14641.0
11,4,[ 2.  7.  5. 10.],14641.0
11,4,[2. 7. 6. 0.],14641.0
11,4,[2. 7. 6. 1.],14641.0
11,4,[2. 7. 6. 2.],14652.0
11,4,[2. 7. 6. 3.],14641.0
11,4,[2. 7. 6. 4.],14641.0
11,4,[2. 7. 6. 5.],14641.0
11,4,[2. 7. 6. 6.],14641.0
11,4,[2. 7. 6. 7.],14641.0
11,4,[2. 7. 6. 8.],14641.0
11,4,[2. 7. 6. 9.],14641.0
11,4,[ 2.  7.  6. 10.],14641.0
11,4,[2. 7. 7. 0.],14641.0
11,4,[2. 7. 7. 1.],14641.0
11,4,[2. 7. 7. 2.],14652.0
11,4,[2. 7. 7. 3.],14641.0
11,4,[2. 7. 7. 4.],14641.0
11,4,[2. 7. 7. 5.],14641.0
11,4,[2. 7. 7. 6.],14641.0
11,4,[2. 7. 7. 7.],14641.0
11,4,[2. 7. 7. 8.],14641.0
11,4,[2. 7. 7. 9.],14641.0
11,4,[ 2.  7.  7. 10.],14641.0
11,4,[2. 7. 8. 0.],14641.0
11,4,[2. 7. 8. 1.],14641.0
11,4,[2. 7. 8. 2.],14652.0
11,4,[2. 7. 8. 3.],14641.0
11,4,[2. 7. 8. 4.],14641.0
11,4,[2. 7. 8. 5.],14641.0
11,4,[2. 7. 8. 6.],14641.0
11,4,[2. 7. 8. 7.],14641.0
11,4,[2. 7. 8. 8.],14641.0
11,4,[2. 7. 8. 9.],14641.0
11,4,[ 2.  7.  8. 10.],14641.0
11,4,[2. 7. 9. 0.],14641.0
11,4,[2. 7. 9. 1.],14641.0
11,4,[2. 7. 9. 2.],14652.0
11,4,[2. 7. 9. 3.],14641.0
11,4,[2. 7. 9. 4.],14641.0
11,4,[2. 7. 9. 5.],14641.0
11,4,[2. 7. 9. 6.],14641.0
11,4,[2. 7. 9. 7.],14641.0
11,4,[2. 7. 9. 8.],14641.0
11,4,[2. 7. 9. 9.],14641.0
11,4,[ 2.  7.  9. 10.],14641.0
11,4,[ 2.  7. 10.  0.],14641.0
11,4,[ 2.  7. 10.  1.],14641.0
11,4,[ 2.  7. 10.  2.],14652.0
11,4,[ 2.  7. 10.  3.],14641.0
11,4,[ 2.  7. 10.  4.],14641.0
11,4,[ 2.  7. 10.  5.],14641.0
11,4,[ 2.  7. 10.  6.],14641.0
11,4,[ 2.  7. 10.  7.],14641.0
11,4,[ 2.  7. 10.  8.],14641.0
11,4,[ 2.  7. 10.  9.],14641.0
11,4,[ 2.  7. 10. 10.],14641.0
11,4,[2. 8. 0. 0.],14641.0
11,4,[2. 8. 0. 1.],14641.0
11,4,[2. 8. 0. 2.],14652.0
11,4,[2. 8. 0. 3.],14641.0
11,4,[2. 8. 0. 4.],14641.0
11,4,[2. 8. 0. 5.],14641.0
11,4,[2. 8. 0. 6.],14641.0
11,4,[2. 8. 0. 7.],14641.0
11,4,[2. 8. 0. 8.],14641.0
11,4,[2. 8. 0. 9.],14641.0
11,4,[ 2.  8.  0. 10.],14641.0
11,4,[2. 8. 1. 0.],14641.0
11,4,[2. 8. 1. 1.],14641.0
11,4,[2. 8. 1. 2.],14652.0
11,4,[2. 8. 1. 3.],14641.0
11,4,[2. 8. 1. 4.],14641.0
11,4,[2. 8. 1. 5.],14641.0
11,4,[2. 8. 1. 6.],14641.0
11,4,[2. 8. 1. 7.],14641.0
11,4,[2. 8. 1. 8.],14641.0
11,4,[2. 8. 1. 9.],14641.0
11,4,[ 2.  8.  1. 10.],14641.0
11,4,[2. 8. 2. 0.],14652.0
11,4,[2. 8. 2. 1.],14652.0
11,4,[2. 8. 2. 2.],14663.0
11,4,[2. 8. 2. 3.],14652.0
11,4,[2. 8. 2. 4.],14652.0
11,4,[2. 8. 2. 5.],14652.0
11,4,[2. 8. 2. 6.],14652.0
11,4,[2. 8. 2. 7.],14652.0
11,4,[2. 8. 2. 8.],14762.0
11,4,[2. 8. 2. 9.],14652.0
11,4,[ 2.  8.  2. 10.],14652.0
11,4,[2. 8. 3. 0.],14641.0
11,4,[2. 8. 3. 1.],14641.0
11,4,[2. 8. 3. 2.],14652.0
11,4,[2. 8. 3. 3.],14641.0
11,4,[2. 8. 3. 4.],14641.0
11,4,[2. 8. 3. 5.],14641.0
11,4,[2. 8. 3. 6.],14641.0
11,4,[2. 8. 3. 7.],14641.0
11,4,[2. 8. 3. 8.],14641.0
11,4,[2. 8. 3. 9.],14641.0
11,4,[ 2.  8.  3. 10.],14641.0
11,4,[2. 8. 4. 0.],14641.0
11,4,[2. 8. 4. 1.],14641.0
11,4,[2. 8. 4. 2.],14652.0
11,4,[2. 8. 4. 3.],14641.0
11,4,[2. 8. 4. 4.],14641.0
11,4,[2. 8. 4. 5.],14641.0
11,4,[2. 8. 4. 6.],14641.0
11,4,[2. 8. 4. 7.],14641.0
11,4,[2. 8. 4. 8.],14641.0
11,4,[2. 8. 4. 9.],14641.0
11,4,[ 2.  8.  4. 10.],14641.0
11,4,[2. 8. 5. 0.],14641.0
11,4,[2. 8. 5. 1.],14641.0
11,4,[2. 8. 5. 2.],14652.0
11,4,[2. 8. 5. 3.],14641.0
11,4,[2. 8. 5. 4.],14641.0
11,4,[2. 8. 5. 5.],14641.0
11,4,[2. 8. 5. 6.],14641.0
11,4,[2. 8. 5. 7.],14641.0
11,4,[2. 8. 5. 8.],14641.0
11,4,[2. 8. 5. 9.],14641.0
11,4,[ 2.  8.  5. 10.],14641.0
11,4,[2. 8. 6. 0.],14641.0
11,4,[2. 8. 6. 1.],14641.0
11,4,[2. 8. 6. 2.],14652.0
11,4,[2. 8. 6. 3.],14641.0
11,4,[2. 8. 6. 4.],14641.0
11,4,[2. 8. 6. 5.],14641.0
11,4,[2. 8. 6. 6.],14641.0
11,4,[2. 8. 6. 7.],14641.0
11,4,[2. 8. 6. 8.],14641.0
11,4,[2. 8. 6. 9.],14641.0
11,4,[ 2.  8.  6. 10.],14641.0
11,4,[2. 8. 7. 0.],14641.0
11,4,[2. 8. 7. 1.],14641.0
11,4,[2. 8. 7. 2.],14652.0
11,4,[2. 8. 7. 3.],14641.0
11,4,[2. 8. 7. 4.],14641.0
11,4,[2. 8. 7. 5.],14641.0
11,4,[2. 8. 7. 6.],14641.0
11,4,[2. 8. 7. 7.],14641.0
11,4,[2. 8. 7. 8.],14641.0
11,4,[2. 8. 7. 9.],14641.0
11,4,[ 2.  8.  7. 10.],14641.0
11,4,[2. 8. 8. 0.],14641.0
11,4,[2. 8. 8. 1.],14641.0
11,4,[2. 8. 8. 2.],14652.0
11,4,[2. 8. 8. 3.],14641.0
11,4,[2. 8. 8. 4.],14641.0
11,4,[2. 8. 8. 5.],14641.0
11,4,[2. 8. 8. 6.],14641.0
11,4,[2. 8. 8. 7.],14641.0
11,4,[2. 8. 8. 8.],14641.0
11,4,[2. 8. 8. 9.],14641.0
11,4,[ 2.  8.  8. 10.],14641.0
11,4,[2. 8. 9. 0.],14641.0
11,4,[2. 8. 9. 1.],14641.0
11,4,[2. 8. 9. 2.],14652.0
11,4,[2. 8. 9. 3.],14641.0
11,4,[2. 8. 9. 4.],14641.0
11,4,[2. 8. 9. 5.],14641.0
11,4,[2. 8. 9. 6.],14641.0
11,4,[2. 8. 9. 7.],14641.0
11,4,[2. 8. 9. 8.],14641.0
11,4,[2. 8. 9. 9.],14641.0
11,4,[ 2.  8.  9. 10.],14641.0
11,4,[ 2.  8. 10.  0.],14641.0
11,4,[ 2.  8. 10.  1.],14641.0
11,4,[ 2.  8. 10.  2.],14652.0
11,4,[ 2.  8. 10.  3.],14641.0
11,4,[ 2.  8. 10.  4.],14641.0
11,4,[ 2.  8. 10.  5.],14641.0
11,4,[ 2.  8. 10.  6.],14641.0
11,4,[ 2.  8. 10.  7.],14641.0
11,4,[ 2.  8. 10.  8.],14641.0
11,4,[ 2.  8. 10.  9.],14641.0
11,4,[ 2.  8. 10. 10.],14641.0
11,4,[2. 9. 0. 0.],14641.0
11,4,[2. 9. 0. 1.],14641.0
11,4,[2. 9. 0. 2.],14652.0
11,4,[2. 9. 0. 3.],14641.0
11,4,[2. 9. 0. 4.],14641.0
11,4,[2. 9. 0. 5.],14641.0
11,4,[2. 9. 0. 6.],14641.0
11,4,[2. 9. 0. 7.],14641.0
11,4,[2. 9. 0. 8.],14641.0
11,4,[2. 9. 0. 9.],14641.0
11,4,[ 2.  9.  0. 10.],14641.0
11,4,[2. 9. 1. 0.],14641.0
11,4,[2. 9. 1. 1.],14641.0
11,4,[2. 9. 1. 2.],14652.0
11,4,[2. 9. 1. 3.],14641.0
11,4,[2. 9. 1. 4.],14641.0
11,4,[2. 9. 1. 5.],14641.0
11,4,[2. 9. 1. 6.],14641.0
11,4,[2. 9. 1. 7.],14641.0
11,4,[2. 9. 1. 8.],14641.0
11,4,[2. 9. 1. 9.],14641.0
11,4,[ 2.  9.  1. 10.],14641.0
11,4,[2. 9. 2. 0.],14652.0
11,4,[2. 9. 2. 1.],14652.0
11,4,[2. 9. 2. 2.],14663.0
11,4,[2. 9. 2. 3.],14652.0
11,4,[2. 9. 2. 4.],14652.0
11,4,[2. 9. 2. 5.],14652.0
11,4,[2. 9. 2. 6.],14652.0
11,4,[2. 9. 2. 7.],14652.0
11,4,[2. 9. 2. 8.],14652.0
11,4,[2. 9. 2. 9.],14762.0
11,4,[ 2.  9.  2. 10.],14652.0
11,4,[2. 9. 3. 0.],14641.0
11,4,[2. 9. 3. 1.],14641.0
11,4,[2. 9. 3. 2.],14652.0
11,4,[2. 9. 3. 3.],14641.0
11,4,[2. 9. 3. 4.],14641.0
11,4,[2. 9. 3. 5.],14641.0
11,4,[2. 9. 3. 6.],14641.0
11,4,[2. 9. 3. 7.],14641.0
11,4,[2. 9. 3. 8.],14641.0
11,4,[2. 9. 3. 9.],14641.0
11,4,[ 2.  9.  3. 10.],14641.0
11,4,[2. 9. 4. 0.],14641.0
11,4,[2. 9. 4. 1.],14641.0
11,4,[2. 9. 4. 2.],14652.0
11,4,[2. 9. 4. 3.],14641.0
11,4,[2. 9. 4. 4.],14641.0
11,4,[2. 9. 4. 5.],14641.0
11,4,[2. 9. 4. 6.],14641.0
11,4,[2. 9. 4. 7.],14641.0
11,4,[2. 9. 4. 8.],14641.0
11,4,[2. 9. 4. 9.],14641.0
11,4,[ 2.  9.  4. 10.],14641.0
11,4,[2. 9. 5. 0.],14641.0
11,4,[2. 9. 5. 1.],14641.0
11,4,[2. 9. 5. 2.],14652.0
11,4,[2. 9. 5. 3.],14641.0
11,4,[2. 9. 5. 4.],14641.0
11,4,[2. 9. 5. 5.],14641.0
11,4,[2. 9. 5. 6.],14641.0
11,4,[2. 9. 5. 7.],14641.0
11,4,[2. 9. 5. 8.],14641.0
11,4,[2. 9. 5. 9.],14641.0
11,4,[ 2.  9.  5. 10.],14641.0
11,4,[2. 9. 6. 0.],14641.0
11,4,[2. 9. 6. 1.],14641.0
11,4,[2. 9. 6. 2.],14652.0
11,4,[2. 9. 6. 3.],14641.0
11,4,[2. 9. 6. 4.],14641.0
11,4,[2. 9. 6. 5.],14641.0
11,4,[2. 9. 6. 6.],14641.0
11,4,[2. 9. 6. 7.],14641.0
11,4,[2. 9. 6. 8.],14641.0
11,4,[2. 9. 6. 9.],14641.0
11,4,[ 2.  9.  6. 10.],14641.0
11,4,[2. 9. 7. 0.],14641.0
11,4,[2. 9. 7. 1.],14641.0
11,4,[2. 9. 7. 2.],14652.0
11,4,[2. 9. 7. 3.],14641.0
11,4,[2. 9. 7. 4.],14641.0
11,4,[2. 9. 7. 5.],14641.0
11,4,[2. 9. 7. 6.],14641.0
11,4,[2. 9. 7. 7.],14641.0
11,4,[2. 9. 7. 8.],14641.0
11,4,[2. 9. 7. 9.],14641.0
11,4,[ 2.  9.  7. 10.],14641.0
11,4,[2. 9. 8. 0.],14641.0
11,4,[2. 9. 8. 1.],14641.0
11,4,[2. 9. 8. 2.],14652.0
11,4,[2. 9. 8. 3.],14641.0
11,4,[2. 9. 8. 4.],14641.0
11,4,[2. 9. 8. 5.],14641.0
11,4,[2. 9. 8. 6.],14641.0
11,4,[2. 9. 8. 7.],14641.0
11,4,[2. 9. 8. 8.],14641.0
11,4,[2. 9. 8. 9.],14641.0
11,4,[ 2.  9.  8. 10.],14641.0
11,4,[2. 9. 9. 0.],14641.0
11,4,[2. 9. 9. 1.],14641.0
11,4,[2. 9. 9. 2.],14652.0
11,4,[2. 9. 9. 3.],14641.0
11,4,[2. 9. 9. 4.],14641.0
11,4,[2. 9. 9. 5.],14641.0
11,4,[2. 9. 9. 6.],14641.0
11,4,[2. 9. 9. 7.],14641.0
11,4,[2. 9. 9. 8.],14641.0
11,4,[2. 9. 9. 9.],14641.0
11,4,[ 2.  9.  9. 10.],14641.0
11,4,[ 2.  9. 10.  0.],14641.0
11,4,[ 2.  9. 10.  1.],14641.0
11,4,[ 2.  9. 10.  2.],14652.0
11,4,[ 2.  9. 10.  3.],14641.0
11,4,[ 2.  9. 10.  4.],14641.0
11,4,[ 2.  9. 10.  5.],14641.0
11,4,[ 2.  9. 10.  6.],14641.0
11,4,[ 2.  9. 10.  7.],14641.0
11,4,[ 2.  9. 10.  8.],14641.0
11,4,[ 2.  9. 10.  9.],14641.0
11,4,[ 2.  9. 10. 10.],14641.0
11,4,[ 2. 10.  0.  0.],14641.0
11,4,[ 2. 10.  0.  1.],14641.0
11,4,[ 2. 10.  0.  2.],14652.0
11,4,[ 2. 10.  0.  3.],14641.0
11,4,[ 2. 10.  0.  4.],14641.0
11,4,[ 2. 10.  0.  5.],14641.0
11,4,[ 2. 10.  0.  6.],14641.0
11,4,[ 2. 10.  0.  7.],14641.0
11,4,[ 2. 10.  0.  8.],14641.0
11,4,[ 2. 10.  0.  9.],14641.0
11,4,[ 2. 10.  0. 10.],14641.0
11,4,[ 2. 10.  1.  0.],14641.0
11,4,[ 2. 10.  1.  1.],14641.0
11,4,[ 2. 10.  1.  2.],14652.0
11,4,[ 2. 10.  1.  3.],14641.0
11,4,[ 2. 10.  1.  4.],14641.0
11,4,[ 2. 10.  1.  5.],14641.0
11,4,[ 2. 10.  1.  6.],14641.0
11,4,[ 2. 10.  1.  7.],14641.0
11,4,[ 2. 10.  1.  8.],14641.0
11,4,[ 2. 10.  1.  9.],14641.0
11,4,[ 2. 10.  1. 10.],14641.0
11,4,[ 2. 10.  2.  0.],14652.0
11,4,[ 2. 10.  2.  1.],14652.0
11,4,[ 2. 10.  2.  2.],14663.0
11,4,[ 2. 10.  2.  3.],14652.0
11,4,[ 2. 10.  2.  4.],14652.0
11,4,[ 2. 10.  2.  5.],14652.0
11,4,[ 2. 10.  2.  6.],14652.0
11,4,[ 2. 10.  2.  7.],14652.0
11,4,[ 2. 10.  2.  8.],14652.0
11,4,[ 2. 10.  2.  9.],14652.0
11,4,[ 2. 10.  2. 10.],14762.0
11,4,[ 2. 10.  3.  0.],14641.0
11,4,[ 2. 10.  3.  1.],14641.0
11,4,[ 2. 10.  3.  2.],14652.0
11,4,[ 2. 10.  3.  3.],14641.0
11,4,[ 2. 10.  3.  4.],14641.0
11,4,[ 2. 10.  3.  5.],14641.0
11,4,[ 2. 10.  3.  6.],14641.0
11,4,[ 2. 10.  3.  7.],14641.0
11,4,[ 2. 10.  3.  8.],14641.0
11,4,[ 2. 10.  3.  9.],14641.0
11,4,[ 2. 10.  3. 10.],14641.0
11,4,[ 2. 10.  4.  0.],14641.0
11,4,[ 2. 10.  4.  1.],14641.0
11,4,[ 2. 10.  4.  2.],14652.0
11,4,[ 2. 10.  4.  3.],14641.0
11,4,[ 2. 10.  4.  4.],14641.0
11,4,[ 2. 10.  4.  5.],14641.0
11,4,[ 2. 10.  4.  6.],14641.0
11,4,[ 2. 10.  4.  7.],14641.0
11,4,[ 2. 10.  4.  8.],14641.0
11,4,[ 2. 10.  4.  9.],14641.0
11,4,[ 2. 10.  4. 10.],14641.0
11,4,[ 2. 10.  5.  0.],14641.0
11,4,[ 2. 10.  5.  1.],14641.0
11,4,[ 2. 10.  5.  2.],14652.0
11,4,[ 2. 10.  5.  3.],14641.0
11,4,[ 2. 10.  5.  4.],14641.0
11,4,[ 2. 10.  5.  5.],14641.0
11,4,[ 2. 10.  5.  6.],14641.0
11,4,[ 2. 10.  5.  7.],14641.0
11,4,[ 2. 10.  5.  8.],14641.0
11,4,[ 2. 10.  5.  9.],14641.0
11,4,[ 2. 10.  5. 10.],14641.0
11,4,[ 2. 10.  6.  0.],14641.0
11,4,[ 2. 10.  6.  1.],14641.0
11,4,[ 2. 10.  6.  2.],14652.0
11,4,[ 2. 10.  6.  3.],14641.0
11,4,[ 2. 10.  6.  4.],14641.0
11,4,[ 2. 10.  6.  5.],14641.0
11,4,[ 2. 10.  6.  6.],14641.0
11,4,[ 2. 10.  6.  7.],14641.0
11,4,[ 2. 10.  6.  8.],14641.0
11,4,[ 2. 10.  6.  9.],14641.0
11,4,[ 2. 10.  6. 10.],14641.0
11,4,[ 2. 10.  7.  0.],14641.0
11,4,[ 2. 10.  7.  1.],14641.0
11,4,[ 2. 10.  7.  2.],14652.0
11,4,[ 2. 10.  7.  3.],14641.0
11,4,[ 2. 10.  7.  4.],14641.0
11,4,[ 2. 10.  7.  5.],14641.0
11,4,[ 2. 10.  7.  6.],14641.0
11,4,[ 2. 10.  7.  7.],14641.0
11,4,[ 2. 10.  7.  8.],14641.0
11,4,[ 2. 10.  7.  9.],14641.0
11,4,[ 2. 10.  7. 10.],14641.0
11,4,[ 2. 10.  8.  0.],14641.0
11,4,[ 2. 10.  8.  1.],14641.0
11,4,[ 2. 10.  8.  2.],14652.0
11,4,[ 2. 10.  8.  3.],14641.0
11,4,[ 2. 10.  8.  4.],14641.0
11,4,[ 2. 10.  8.  5.],14641.0
11,4,[ 2. 10.  8.  6.],14641.0
11,4,[ 2. 10.  8.  7.],14641.0
11,4,[ 2. 10.  8.  8.],14641.0
11,4,[ 2. 10.  8.  9.],14641.0
11,4,[ 2. 10.  8. 10.],14641.0
11,4,[ 2. 10.  9.  0.],14641.0
11,4,[ 2. 10.  9.  1.],14641.0
11,4,[ 2. 10.  9.  2.],14652.0
11,4,[ 2. 10.  9.  3.],14641.0
11,4,[ 2. 10.  9.  4.],14641.0
11,4,[ 2. 10.  9.  5.],14641.0
11,4,[ 2. 10.  9.  6.],14641.0
11,4,[ 2. 10.  9.  7.],14641.0
11,4,[ 2. 10.  9.  8.],14641.0
11,4,[ 2. 10.  9.  9.],14641.0
11,4,[ 2. 10.  9. 10.],14641.0
11,4,[ 2. 10. 10.  0.],14641.0
11,4,[ 2. 10. 10.  1.],14641.0
11,4,[ 2. 10. 10.  2.],14652.0
11,4,[ 2. 10. 10.  3.],14641.0
11,4,[ 2. 10. 10.  4.],14641.0
11,4,[ 2. 10. 10.  5.],14641.0
11,4,[ 2. 10. 10.  6.],14641.0
11,4,[ 2. 10. 10.  7.],14641.0
11,4,[ 2. 10. 10.  8.],14641.0
11,4,[ 2. 10. 10.  9.],14641.0
11,4,[ 2. 10. 10. 10.],14641.0
11,4,[3. 0. 0. 0.],14641.0
11,4,[3. 0. 0. 1.],14641.0
11,4,[3. 0. 0. 2.],14641.0
11,4,[3. 0. 0. 3.],14652.0
11,4,[3. 0. 0. 4.],14641.0
11,4,[3. 0. 0. 5.],14641.0
11,4,[3. 0. 0. 6.],14641.0
11,4,[3. 0. 0. 7.],14641.0
11,4,[3. 0. 0. 8.],14641.0
11,4,[3. 0. 0. 9.],14641.0
11,4,[ 3.  0.  0. 10.],14641.0
11,4,[3. 0. 1. 0.],14641.0
11,4,[3. 0. 1. 1.],14641.0
11,4,[3. 0. 1. 2.],14641.0
11,4,[3. 0. 1. 3.],14652.0
11,4,[3. 0. 1. 4.],14641.0
11,4,[3. 0. 1. 5.],14641.0
11,4,[3. 0. 1. 6.],14641.0
11,4,[3. 0. 1. 7.],14641.0
11,4,[3. 0. 1. 8.],14641.0
11,4,[3. 0. 1. 9.],14641.0
11,4,[ 3.  0.  1. 10.],14641.0
11,4,[3. 0. 2. 0.],14641.0
11,4,[3. 0. 2. 1.],14641.0
11,4,[3. 0. 2. 2.],14641.0
11,4,[3. 0. 2. 3.],14652.0
11,4,[3. 0. 2. 4.],14641.0
11,4,[3. 0. 2. 5.],14641.0
11,4,[3. 0. 2. 6.],14641.0
11,4,[3. 0. 2. 7.],14641.0
11,4,[3. 0. 2. 8.],14641.0
11,4,[3. 0. 2. 9.],14641.0
11,4,[ 3.  0.  2. 10.],14641.0
11,4,[3. 0. 3. 0.],14762.0
11,4,[3. 0. 3. 1.],14652.0
11,4,[3. 0. 3. 2.],14652.0
11,4,[3. 0. 3. 3.],14663.0
11,4,[3. 0. 3. 4.],14652.0
11,4,[3. 0. 3. 5.],14652.0
11,4,[3. 0. 3. 6.],14652.0
11,4,[3. 0. 3. 7.],14652.0
11,4,[3. 0. 3. 8.],14652.0
11,4,[3. 0. 3. 9.],14652.0
11,4,[ 3.  0.  3. 10.],14652.0
11,4,[3. 0. 4. 0.],14641.0
11,4,[3. 0. 4. 1.],14641.0
11,4,[3. 0. 4. 2.],14641.0
11,4,[3. 0. 4. 3.],14652.0
11,4,[3. 0. 4. 4.],14641.0
11,4,[3. 0. 4. 5.],14641.0
11,4,[3. 0. 4. 6.],14641.0
11,4,[3. 0. 4. 7.],14641.0
11,4,[3. 0. 4. 8.],14641.0
11,4,[3. 0. 4. 9.],14641.0
11,4,[ 3.  0.  4. 10.],14641.0
11,4,[3. 0. 5. 0.],14641.0
11,4,[3. 0. 5. 1.],14641.0
11,4,[3. 0. 5. 2.],14641.0
11,4,[3. 0. 5. 3.],14652.0
11,4,[3. 0. 5. 4.],14641.0
11,4,[3. 0. 5. 5.],14641.0
11,4,[3. 0. 5. 6.],14641.0
11,4,[3. 0. 5. 7.],14641.0
11,4,[3. 0. 5. 8.],14641.0
11,4,[3. 0. 5. 9.],14641.0
11,4,[ 3.  0.  5. 10.],14641.0
11,4,[3. 0. 6. 0.],14641.0
11,4,[3. 0. 6. 1.],14641.0
11,4,[3. 0. 6. 2.],14641.0
11,4,[3. 0. 6. 3.],14652.0
11,4,[3. 0. 6. 4.],14641.0
